match_id,season,round,venue,home_team,away_team,url,is_playoff
109,2022-2023,16,Stade Mayol,RC Toulon,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j16/109-toulon-pau,0
110,2022-2023,16,Stade Aimé-Giral,USA Perpignan,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j16/110-perpignan-paris,0
111,2022-2023,16,Paris La Défense Arena,Racing 92,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j16/111-racing-92-la-rochelle,0
112,2022-2023,16,Stade Ernest-Wallon,Stade Toulousain,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j16/112-toulouse-montpellier,0
113,2022-2023,17,Stade Ernest-Wallon,Stade Toulousain,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j17/113-toulouse-bayonne,0
114,2022-2023,17,Stade Marcel-Michelin,ASM Clermont,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j17/114-clermont-castres,0
115,2022-2023,17,Stade Amédée-Domenech,CA Brive,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j17/115-brive-perpignan,0
116,2022-2023,17,Stade du Hameau,Section Paloise,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j17/116-pau-racing-92,0
117,2022-2023,17,Stade Marcel-Deflandre,Stade Rochelais,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j17/117-la-rochelle-lyon,0
118,2022-2023,17,GGL Stadium,Montpellier Hérault Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j17/118-montpellier-toulon,0
119,2022-2023,17,Stade Jean-Bouin,Stade Français Paris,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j17/119-paris-bordeaux-begles,0
120,2022-2023,18,Stade Jean-Dauger,Aviron Bayonnais,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j18/120-bayonne-paris,0
121,2022-2023,18,Stade Pierre-Fabre,Castres Olympique,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j18/121-castres-la-rochelle,0
122,2022-2023,18,Stade de Gerland,LOU Rugby,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j18/122-lyon-montpellier,0
123,2022-2023,18,Paris La Défense Arena,Racing 92,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j18/123-racing-92-brive,0
124,2022-2023,18,Stade Aimé-Giral,USA Perpignan,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j18/124-perpignan-pau,0
125,2022-2023,18,Stade Mayol,RC Toulon,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j18/125-toulon-toulouse,0
126,2022-2023,18,Stade Chaban-Delmas,Union Bordeaux-Bègles,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j18/126-bordeaux-begles-clermont,0
127,2022-2023,19,Stade Jean-Bouin,Stade Français Paris,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j19/127-paris-montpellier,0
128,2022-2023,19,Stade Jean-Dauger,Aviron Bayonnais,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j19/128-bayonne-castres,0
129,2022-2023,19,Stade Chaban-Delmas,Union Bordeaux-Bègles,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j19/129-bordeaux-begles-perpignan,0
130,2022-2023,19,Stade de Gerland,LOU Rugby,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j19/130-lyon-racing-92,0
131,2022-2023,19,Stade Marcel-Deflandre,Stade Rochelais,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j19/131-la-rochelle-brive,0
132,2022-2023,19,Stade Ernest-Wallon,Stade Toulousain,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j19/132-toulouse-pau,0
133,2022-2023,19,Stade Marcel-Michelin,ASM Clermont,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j19/133-clermont-toulon,0
134,2022-2023,20,GGL Stadium,Montpellier Hérault Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j20/134-montpellier-clermont,0
135,2022-2023,20,Stade Amédée-Domenech,CA Brive,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j20/135-brive-bordeaux-begles,0
136,2022-2023,20,Stade Pierre-Fabre,Castres Olympique,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j20/136-castres-lyon,0
137,2022-2023,20,Stade du Hameau,Section Paloise,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j20/137-pau-la-rochelle,0
138,2022-2023,20,Stade Aimé-Giral,USA Perpignan,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j20/138-perpignan-bayonne,0
139,2022-2023,20,Stade Mayol,RC Toulon,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j20/139-toulon-paris,0
140,2022-2023,20,Paris La Défense Arena,Racing 92,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j20/140-racing-92-toulouse,0
141,2022-2023,21,Stade Pierre-Fabre,Castres Olympique,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j21/141-castres-toulouse,0
142,2022-2023,21,Stade Marcel-Michelin,ASM Clermont,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j21/142-clermont-brive,0
143,2022-2023,21,Stade Jean-Dauger,Aviron Bayonnais,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j21/143-bayonne-pau,0
144,2022-2023,21,Stade de Gerland,LOU Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j21/144-lyon-toulon,0
145,2022-2023,21,Stade Aimé-Giral,USA Perpignan,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j21/145-perpignan-montpellier,0
146,2022-2023,21,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j21/146-bordeaux-begles-la-rochelle,0
147,2022-2023,21,Stade Jean-Bouin,Stade Français Paris,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j21/147-paris-racing-92,0
148,2022-2023,22,Paris La Défense Arena,Racing 92,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j22/148-racing-92-bordeaux-begles,0
149,2022-2023,22,Stade Amédée-Domenech,CA Brive,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j22/149-brive-paris,0
150,2022-2023,22,GGL Stadium,Montpellier Hérault Rugby,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j22/150-montpellier-castres,0
151,2022-2023,22,Stade Mayol,RC Toulon,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j22/151-toulon-perpignan,0
152,2022-2023,22,Stade du Hameau,Section Paloise,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j22/152-pau-clermont,0
153,2022-2023,22,Stade Marcel-Deflandre,Stade Rochelais,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j22/153-la-rochelle-bayonne,0
154,2022-2023,22,Stade Ernest-Wallon,Stade Toulousain,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j22/154-toulouse-lyon,0
155,2022-2023,23,Stade Marcel-Deflandre,Stade Rochelais,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j23/155-la-rochelle-clermont,0
156,2022-2023,23,Stade Jean-Dauger,Aviron Bayonnais,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j23/156-bayonne-montpellier,0
157,2022-2023,23,Stade Amédée-Domenech,CA Brive,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j23/157-brive-pau,0
158,2022-2023,23,Stade Pierre-Fabre,Castres Olympique,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j23/158-castres-toulon,0
159,2022-2023,23,Stade Aimé-Giral,USA Perpignan,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j23/159-perpignan-racing-92,0
160,2022-2023,23,Stade Jean-Bouin,Stade Français Paris,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j23/160-paris-toulouse,0
161,2022-2023,23,Stade Chaban-Delmas,Union Bordeaux-Bègles,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j23/161-bordeaux-begles-lyon,0
162,2022-2023,24,Stade Marcel-Michelin,ASM Clermont,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j24/162-clermont-paris,0
163,2022-2023,24,Stade de Gerland,LOU Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j24/163-lyon-perpignan,0
164,2022-2023,24,GGL Stadium,Montpellier Hérault Rugby,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j24/164-montpellier-brive,0
165,2022-2023,24,Paris La Défense Arena,Racing 92,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j24/165-racing-92-bayonne,0
166,2022-2023,24,Stade du Hameau,Section Paloise,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j24/166-pau-castres,0
167,2022-2023,24,Stade Mayol,RC Toulon,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j24/167-toulon-la-rochelle,0
168,2022-2023,24,Stade Ernest-Wallon,Stade Toulousain,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j24/168-toulouse-bordeaux-begles,0
175,2022-2023,25,Stade Aimé-Giral,USA Perpignan,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j25/175-perpignan-toulouse,0
169,2022-2023,25,Stade Jean-Dauger,Aviron Bayonnais,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j25/169-bayonne-clermont,0
170,2022-2023,25,Stade Chaban-Delmas,Union Bordeaux-Bègles,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j25/170-bordeaux-begles-pau,0
171,2022-2023,25,Stade Amédée-Domenech,CA Brive,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j25/171-brive-castres,0
172,2022-2023,25,GGL Stadium,Montpellier Hérault Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j25/172-montpellier-la-rochelle,0
173,2022-2023,25,Paris La Défense Arena,Racing 92,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j25/173-racing-92-toulon,0
174,2022-2023,25,Stade Jean-Bouin,Stade Français Paris,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j25/174-paris-lyon,0
176,2022-2023,26,Stade Marcel-Michelin,ASM Clermont,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/176-clermont-racing-92,0
177,2022-2023,26,Stade Pierre-Fabre,Castres Olympique,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/177-castres-perpignan,0
178,2022-2023,26,Stade de Gerland,LOU Rugby,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/178-lyon-bayonne,0
179,2022-2023,26,Stade Mayol,RC Toulon,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/179-toulon-bordeaux-begles,0
180,2022-2023,26,Stade du Hameau,Section Paloise,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/180-pau-montpellier,0
181,2022-2023,26,Stade Marcel-Deflandre,Stade Rochelais,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/181-la-rochelle-paris,0
182,2022-2023,26,Stade Ernest-Wallon,Stade Toulousain,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/182-toulouse-brive,0
10244,2022-2023,27,Stade Jean-Bouin,Stade Français Paris,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/barrage/10244-paris-racing-92,1
10246,2022-2023,27,Stade de Gerland,LOU Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/barrage/10246-lyon-bordeaux-begles,1
10249,2022-2023,28,Reale Arena,Stade Toulousain,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/demi-finale/10249-toulouse-racing-92,1
10251,2022-2023,28,Reale Arena,Stade Rochelais,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/demi-finale/10251-la-rochelle-bordeaux-begles,1
10252,2022-2023,29,Stade de France,Stade Toulousain,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/finale/10252-toulouse-la-rochelle,1
10253,2022-2023,30,Stade des Alpes,FC Grenoble Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/access/10253-grenoble-perpignan,1
10255,2023-2024,1,Stade Jean-Dauger,Aviron Bayonnais,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10255-bayonne-toulouse,0
10261,2023-2024,1,Paris La Défense Arena,Racing 92,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10261-racing-92-bordeaux-begles,0
10256,2023-2024,1,Stade Aimé-Giral,USA Perpignan,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10256-perpignan-paris,0
10257,2023-2024,1,Stade Charles-Mathon,Oyonnax Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10257-oyonnax-clermont,0
10258,2023-2024,1,Stade Pierre-Fabre,Castres Olympique,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10258-castres-pau,0
10259,2023-2024,1,Stade de Gerland,LOU Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10259-lyon-toulon,0
10260,2023-2024,1,GGL Stadium,Montpellier Hérault Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10260-montpellier-la-rochelle,0
10265,2023-2024,2,Stade Jean-Bouin,Stade Français Paris,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10265-paris-oyonnax,0
10264,2023-2024,2,Stade Marcel-Deflandre,Stade Rochelais,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10264-la-rochelle-lyon,0
10262,2023-2024,2,Stade Chaban-Delmas,Union Bordeaux-Bègles,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10262-bordeaux-begles-castres,0
10263,2023-2024,2,Stade Marcel-Michelin,ASM Clermont,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10263-clermont-perpignan,0
10266,2023-2024,2,Stade du Hameau,Section Paloise,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10266-pau-racing-92,0
10267,2023-2024,2,Stade Mayol,RC Toulon,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10267-toulon-bayonne,0
10268,2023-2024,2,Stade Ernest-Wallon,Stade Toulousain,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10268-toulouse-montpellier,0
10270,2023-2024,3,Stade Charles-Mathon,Oyonnax Rugby,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10270-oyonnax-toulouse,0
10271,2023-2024,3,Stade Pierre-Fabre,Castres Olympique,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10271-castres-bayonne,0
10273,2023-2024,3,Stade Jean-Bouin,Stade Français Paris,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10273-paris-montpellier,0
10274,2023-2024,3,Stade du Hameau,Section Paloise,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10274-pau-lyon,0
10275,2023-2024,3,Paris La Défense Arena,Racing 92,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10275-racing-92-perpignan,0
10272,2023-2024,3,Stade Marcel-Michelin,ASM Clermont,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10272-clermont-la-rochelle,0
10269,2023-2024,3,Stade Chaban-Delmas,Union Bordeaux-Bègles,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10269-bordeaux-begles-toulon,0
10276,2023-2024,4,Stade Jean-Dauger,Aviron Bayonnais,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10276-bayonne-paris,0
10277,2023-2024,4,Stade Aimé-Giral,USA Perpignan,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10277-perpignan-pau,0
10279,2023-2024,4,Stade de Gerland,LOU Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10279-lyon-clermont,0
10280,2023-2024,4,GGL Stadium,Montpellier Hérault Rugby,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10280-montpellier-racing-92,0
10281,2023-2024,4,Stade Mayol,RC Toulon,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10281-toulon-oyonnax,0
10278,2023-2024,4,Stade Marcel-Deflandre,Stade Rochelais,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10278-la-rochelle-castres,0
10282,2023-2024,4,Stade Ernest-Wallon,Stade Toulousain,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10282-toulouse-bordeaux-begles,0
10285,2023-2024,5,Stade Charles-Mathon,Oyonnax Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10285-oyonnax-la-rochelle,0
10283,2023-2024,5,Stade Aimé-Giral,USA Perpignan,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10283-perpignan-toulon,0
10284,2023-2024,5,Stade Chaban-Delmas,Union Bordeaux-Bègles,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10284-bordeaux-begles-montpellier,0
10286,2023-2024,5,Stade Marcel-Michelin,ASM Clermont,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10286-clermont-bayonne,0
10287,2023-2024,5,Stade Jean-Bouin,Stade Français Paris,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10287-paris-castres,0
10289,2023-2024,5,Paris La Défense Arena,Racing 92,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10289-racing-92-lyon,0
10288,2023-2024,5,Stade du Hameau,Section Paloise,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10288-pau-toulouse,0
10296,2023-2024,6,Stade Ernest-Wallon,Stade Toulousain,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10296-toulouse-perpignan,0
10290,2023-2024,6,Stade Pierre-Fabre,Castres Olympique,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10290-castres-oyonnax,0
10292,2023-2024,6,Stade de Gerland,LOU Rugby,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10292-lyon-paris,0
10293,2023-2024,6,GGL Stadium,Montpellier Hérault Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10293-montpellier-clermont,0
10294,2023-2024,6,Stade du Hameau,Section Paloise,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10294-pau-bordeaux-begles,0
10291,2023-2024,6,Stade Marcel-Deflandre,Stade Rochelais,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10291-la-rochelle-bayonne,0
10295,2023-2024,6,Stade Mayol,RC Toulon,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10295-toulon-racing-92,0
10303,2023-2024,7,Stade Jean-Bouin,Stade Français Paris,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10303-paris-racing-92,0
10297,2023-2024,7,Stade Jean-Dauger,Aviron Bayonnais,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10297-bayonne-pau,0
10298,2023-2024,7,Stade Aimé-Giral,USA Perpignan,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10298-perpignan-montpellier,0
10299,2023-2024,7,Stade Charles-Mathon,Oyonnax Rugby,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10299-oyonnax-lyon,0
10301,2023-2024,7,Stade Marcel-Michelin,ASM Clermont,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10301-clermont-toulon,0
10300,2023-2024,7,Stade Pierre-Fabre,Castres Olympique,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10300-castres-toulouse,0
10302,2023-2024,7,Stade Marcel-Deflandre,Stade Rochelais,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10302-la-rochelle-bordeaux-begles,0
10308,2023-2024,8,Stade Mayol,RC Toulon,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10308-toulon-castres,0
10304,2023-2024,8,Stade Chaban-Delmas,Union Bordeaux-Bègles,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10304-bordeaux-begles-perpignan,0
10305,2023-2024,8,Stade de Gerland,LOU Rugby,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10305-lyon-bayonne,0
10306,2023-2024,8,GGL Stadium,Montpellier Hérault Rugby,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10306-montpellier-oyonnax,0
10307,2023-2024,8,Stade du Hameau,Section Paloise,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10307-pau-paris,0
10309,2023-2024,8,Stade Ernest-Wallon,Stade Toulousain,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10309-toulouse-clermont,0
10310,2023-2024,8,Paris La Défense Arena,Racing 92,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10310-racing-92-la-rochelle,0
10317,2023-2024,9,Stade Mayol,RC Toulon,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10317-toulon-pau,0
10311,2023-2024,9,Stade Jean-Dauger,Aviron Bayonnais,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10311-bayonne-montpellier,0
10312,2023-2024,9,Stade Charles-Mathon,Oyonnax Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10312-oyonnax-bordeaux-begles,0
10313,2023-2024,9,Stade Pierre-Fabre,Castres Olympique,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10313-castres-lyon,0
10315,2023-2024,9,Stade Marcel-Deflandre,Stade Rochelais,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10315-la-rochelle-perpignan,0
10314,2023-2024,9,Stade Marcel-Michelin,ASM Clermont,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10314-clermont-racing-92,0
10316,2023-2024,9,Stade Jean-Bouin,Stade Français Paris,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10316-paris-toulouse,0
10318,2023-2024,10,Stade Aimé-Giral,USA Perpignan,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10318-perpignan-bayonne,0
10319,2023-2024,10,Stade Chaban-Delmas,Union Bordeaux-Bègles,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10319-bordeaux-begles-lyon,0
10320,2023-2024,10,GGL Stadium,Montpellier Hérault Rugby,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10320-montpellier-castres,0
10323,2023-2024,10,Paris La Défense Arena,Racing 92,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10323-racing-92-oyonnax,0
10322,2023-2024,10,Stade du Hameau,Section Paloise,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10322-pau-clermont,0
10321,2023-2024,10,Stade Jean-Bouin,Stade Français Paris,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10321-paris-la-rochelle,0
10324,2023-2024,10,Stade Ernest-Wallon,Stade Toulousain,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10324-toulouse-toulon,0
10326,2023-2024,11,Stade Charles-Mathon,Oyonnax Rugby,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10326-oyonnax-pau,0
10328,2023-2024,11,Stade Marcel-Michelin,ASM Clermont,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10328-clermont-bordeaux-begles,0
10330,2023-2024,11,Stade de Gerland,LOU Rugby,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10330-lyon-montpellier,0
10325,2023-2024,11,Stade Jean-Dauger,Aviron Bayonnais,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10325-bayonne-racing-92,0
10331,2023-2024,11,Stade Mayol,RC Toulon,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10331-toulon-paris,0
10329,2023-2024,11,Stade Marcel-Deflandre,Stade Rochelais,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10329-la-rochelle-toulouse,0
10327,2023-2024,11,Stade Pierre-Fabre,Castres Olympique,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10327-castres-perpignan,0
10336,2023-2024,12,Stade du Hameau,Section Paloise,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10336-pau-la-rochelle,0
10332,2023-2024,12,Stade Aimé-Giral,USA Perpignan,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10332-perpignan-oyonnax,0
10333,2023-2024,12,Stade Chaban-Delmas,Union Bordeaux-Bègles,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10333-bordeaux-begles-bayonne,0
10335,2023-2024,12,Stade Jean-Bouin,Stade Français Paris,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10335-paris-clermont,0
10337,2023-2024,12,Paris La Défense Arena,Racing 92,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10337-racing-92-castres,0
10338,2023-2024,12,Stade Ernest-Wallon,Stade Toulousain,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10338-toulouse-lyon,0
10334,2023-2024,12,GGL Stadium,Montpellier Hérault Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10334-montpellier-toulon,0
10340,2023-2024,13,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j13/10340-bordeaux-begles-paris,0
10339,2023-2024,13,Stade Jean-Dauger,Aviron Bayonnais,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j13/10339-bayonne-oyonnax,0
10341,2023-2024,13,Stade Pierre-Fabre,Castres Olympique,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j13/10341-castres-clermont,0
10342,2023-2024,13,Stade de Gerland,LOU Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j13/10342-lyon-perpignan,0
